# timestamps,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz,FR_qw,FR_qx,FR_qy,FR_qz,FR_tx,FR_ty,FR_tz,FL_qw,FL_qx,FL_qy,FL_qz,FL_tx,FL_ty,FL_tz,RR_qw,RR_qx,RR_qy,RR_qz,RR_tx,RR_ty,RR_tz,RL_qw,RL_qx,RL_qy,RL_qz,RL_tx,RL_ty,RL_tz
5.000000000000000278e-02,9.999777613028406620e-01,1.713929687294930056e-03,-6.444022099163959801e-03,-1.179998790124667571e-04,3.589134251531453119e-03,2.126845267697820979e-03,2.636134253828792962e-01,2.229487572153568409e-01,-7.252516201758486304e-03,4.549760883640139447e-02,9.025521061874891560e-01,1.026372500177687088e-04,-4.305805933237117911e-01,-1.942553029749146364e-04,1.684756572698490884e-01,-1.320574329240899458e-01,1.999009720152304659e-02,9.025138757027854064e-01,1.042790808856847558e-04,-4.306607194221925838e-01,-1.950296644893269988e-04,1.688784291715518526e-01,1.320428979473090014e-01,1.999010459852036681e-02,8.870304269648181528e-01,-6.126570297888878135e-05,-4.617109526915812445e-01,-1.185316768786400595e-04,-1.841944579606379362e-01,-1.320495192087119685e-01,1.999014275463370516e-02,8.873216935641839997e-01,-6.184992955693454221e-05,-4.611509452712787005e-01,-1.182386597862643079e-04,-1.841694876413219606e-01,1.320495304624158817e-01,1.999014782448484129e-02
5.500000000000000028e-02,9.999745519269697125e-01,2.065664629363580390e-03,-6.827354409918556452e-03,-1.255382672078038874e-04,4.740004005869444606e-03,2.129825149939021389e-03,2.638476479778902317e-01,2.354113802623116480e-01,5.906733427051949308e-03,4.748972149785518626e-02,9.033399305851648187e-01,3.134014455263895338e-04,-4.289251511849252463e-01,-2.937191050119450060e-04,1.688955196688392557e-01,-1.319536601227062900e-01,2.004648139790259076e-02,9.036857288530750765e-01,1.215311495998620925e-04,-4.281962708869611611e-01,-2.056598319110850134e-04,1.689872441127305003e-01,1.320420686692521661e-01,1.999010453645716501e-02,8.880530997011500949e-01,-4.831257186664120727e-05,-4.597408762200248522e-01,-1.284893702874118668e-04,-1.841056932650335098e-01,-1.320501538045052159e-01,1.999012850778954242e-02,8.881403274427969174e-01,-4.840917015707913812e-05,-4.595723446096660614e-01,-1.284380317378965236e-04,-1.838060798070175195e-01,1.320488632619097324e-01,1.999002357393766388e-02
5.999999999999999778e-02,9.999706574348715682e-01,2.436469733027341218e-03,-7.260441904084783023e-03,-1.840322473790804525e-04,5.998997466087520845e-03,2.194528559507825331e-03,2.639421708792316634e-01,2.603494330693285619e-01,1.841377759021596908e-02,1.437205590331757862e-02,9.001971652433822246e-01,2.690465249739233591e-03,-4.354716732924051592e-01,-1.498947774761914603e-03,1.706695989098870325e-01,-1.306452093089646993e-01,2.384550473146122840e-02,9.049046188678885327e-01,4.324470342794074123e-05,-4.256143312385823330e-01,-2.644348527780702963e-04,1.691011272265978416e-01,1.320439036275349032e-01,1.999012842192542105e-02,8.890507451667739591e-01,-2.353858213586640900e-04,-4.578085840480567437e-01,-1.322264442729477669e-04,-1.840186164024295024e-01,-1.320435065255789464e-01,1.999014912402278382e-02,8.849868959784209510e-01,-1.818695376318093387e-03,-4.656118918291732300e-01,6.726669800033153014e-04,-1.823177622360311612e-01,1.312141108396019107e-01,2.354590941504930424e-02
6.500000000000000222e-02,9.999636375453206938e-01,2.896424372416763534e-03,-8.015182829611134166e-03,-3.019224956121872904e-04,7.385290632408875351e-03,2.326091217568433071e-03,2.638898342040901235e-01,2.861263787010637771e-01,3.221881303728013624e-02,-1.509582342208122367e-02,8.936022003452984697e-01,6.632463123164292033e-03,-4.487965433071694488e-01,-3.575008600956065472e-03,1.730263815537318450e-01,-1.285347881117929192e-01,3.172605136213215576e-02,9.061972025327555968e-01,-1.435883433425834172e-04,-4.228551920421627086e-01,-3.099470620479490598e-04,1.692226644944718195e-01,1.320498902379554362e-01,1.999015083626960732e-02,8.899736695069985215e-01,-5.728773743584800442e-04,-4.560115454903232446e-01,-9.887005965107081959e-05,-1.839374217945015655e-01,-1.320307464420315546e-01,1.999018847662972775e-02,8.781389559758187024e-01,-4.739410210035731319e-03,-4.783775885278849227e-01,2.096373727587279821e-03,-1.803338536601013509e-01,1.299207027604917519e-01,3.095241616309619276e-02
7.000000000000000666e-02,9.999525696771572880e-01,3.503374807948129912e-03,-9.081108359641943892e-03,-3.438487535369540312e-04,8.892624879432563245e-03,2.529917637972091838e-03,2.637097466297594339e-01,3.096059346516816246e-01,4.696504132563878581e-02,-4.054237926087951582e-02,8.853861455832116034e-01,1.050558884111831189e-02,-4.647028850443848946e-01,-5.677538536241150645e-03,1.752603730816121863e-01,-1.265479345675333267e-01,4.214111968790211493e-02,9.075328994793229187e-01,-4.661945222591637743e-04,-4.199806906282219088e-01,-1.962772590521849950e-04,1.693491325295902183e-01,1.320633979895363685e-01,1.999016938330756832e-02,8.908638753957996981e-01,-9.343993336153761384e-04,-4.542693917662125047e-01,4.601106049858842223e-05,-1.838584033638438198e-01,-1.320150703543771786e-01,1.999023916528963607e-02,8.694070735041677933e-01,-7.174222648492675422e-03,-4.940321222690061131e-01,3.483279588301976728e-03,-1.784356763948690139e-01,1.290056959525182345e-01,4.069663996240717452e-02
7.499999999999999722e-02,9.999370847586142030e-01,4.261616733796700675e-03,-1.037337043917051921e-02,-2.415222351307286176e-04,1.050570321521251786e-02,2.808765872369532908e-03,2.634253792923445525e-01,3.296897536444756693e-01,6.200614915589319764e-02,-6.040869642879356793e-02,8.765697114611843421e-01,1.324668498313421802e-02,-4.810388960614633835e-01,-7.186568150533255081e-03,1.772619750937820260e-01,-1.252087303115487216e-01,5.397230355584703432e-02,9.088799922379044993e-01,-9.380158394824017216e-04,-4.170566644840461579e-01,1.358136715715576779e-04,1.694776721366718086e-01,1.320858593189285779e-01,1.999018646724889936e-02,8.917640026018281985e-01,-1.267709675866817700e-03,-4.524988894506412063e-01,3.340983098274123275e-04,-1.837778108027636192e-01,-1.319978286889843533e-01,1.999028941198523895e-02,8.599064141891067381e-01,-8.178013136733629229e-03,-5.103677873070778803e-01,4.335967809490135980e-03,-1.767841414682996548e-01,1.288803978191137845e-01,5.171304663779582173e-02
8.000000000000000167e-02,9.999175455782481903e-01,5.103185664680957509e-03,-1.178386739289755125e-02,3.179685545408573753e-06,1.220747540802168823e-02,3.161921961497418838e-03,2.630712947632078413e-01,3.464438657373014596e-01,7.665133316370238703e-02,-7.218607917129062079e-02,8.676001023268573586e-01,1.447084867062702063e-02,-4.969903177962922691e-01,-7.828218055141477824e-03,1.792332360045755524e-01,-1.246130092173262233e-01,6.636767561876241728e-02,9.102226114851919014e-01,-1.557907008990377104e-03,-4.141158356639493832e-01,6.671725245976032606e-04,1.696068727824289468e-01,1.321169235843159817e-01,1.999020423240475963e-02,8.927170057237439060e-01,-1.586680625475910033e-03,-4.506143111809730040e-01,7.567662273804289094e-04,-1.836919025182313092e-01,-1.319787171985637997e-01,1.999032829491997898e-02,8.503436764259444391e-01,-7.524326394172649833e-03,-5.261554460123745169e-01,4.411701059890484576e-03,-1.753410399432688282e-01,1.295560825457321152e-01,6.319051944872414173e-02
8.500000000000000611e-02,9.998953223848561223e-01,5.901639745508966382e-03,-1.320592422803318344e-02,3.442186548847040047e-04,1.398324216392909068e-02,3.585771071245679245e-03,2.626931171957351263e-01,3.605383996868943841e-01,9.042603935603885090e-02,-7.400931083220710360e-02,8.585875350181096932e-01,1.442076754910925733e-02,-5.124062852281766611e-01,-7.699677492030979585e-03,1.814402627838407889e-01,-1.245350218701442718e-01,7.862366349641583541e-02,9.115618765776396515e-01,-2.314759979076899850e-03,-4.111542305842411649e-01,1.336311779481563246e-03,1.697368985931849150e-01,1.321552204585975665e-01,1.999022309123989205e-02,8.937668025656403392e-01,-1.939913161858024520e-03,-4.485259138448115523e-01,1.282177130034141887e-03,-1.835968664061675415e-01,-1.319565778741168538e-01,1.999035100483943783e-02,8.411728626773766759e-01,-5.547478530481628027e-03,-5.407248408878327917e-01,3.753268432828727862e-03,-1.739795917736589315e-01,1.307882501145644916e-01,7.444206451677570779e-02
8.999999999999999667e-02,9.998727292339830708e-01,6.508995216803667959e-03,-1.454749818156697225e-02,7.270571579438620110e-04,1.582246623460188337e-02,4.075431454223192064e-03,2.623402354189404706e-01,3.728546515754849189e-01,1.032257750116507278e-01,-6.592404478827605663e-02,8.495404520101030865e-01,1.372909813128916738e-02,-5.272963104298398207e-01,-7.150753110637596451e-03,1.840615308289647589e-01,-1.246162210152828853e-01,9.012650756286835763e-02,9.129081754262813320e-01,-3.194635692604310198e-03,-4.081471867622090688e-01,2.081220974309338015e-03,1.698687898506369698e-01,1.321992759756277225e-01,1.999024259366471989e-02,8.949553094183968494e-01,-2.374584479564309600e-03,-4.461455307274174165e-01,1.876407291099040781e-03,-1.834890146831068547e-01,-1.319303294641618884e-01,1.999036054872456447e-02,8.326510989160904597e-01,-2.832670431318613444e-03,-5.537845881865567366e-01,2.598718742035247779e-03,-1.725296470858621867e-01,1.322688102163132873e-01,8.487123158226292374e-02
9.500000000000000111e-02,9.998523776002035124e-01,6.803247735942585632e-03,-1.573837705919967772e-02,1.114591856215562705e-03,1.771911924866974644e-02,4.626522789431420507e-03,2.620556769441992895e-01,3.842588575639542259e-01,1.152522064541460500e-01,-4.996279453597401998e-02,8.405155556134090711e-01,1.309048612977722036e-02,-5.415891069962965876e-01,-6.593870466002462252e-03,1.871525387385428729e-01,-1.245420972089156392e-01,1.003583495040522577e-01,9.142731428722872256e-01,-4.186465647330412689e-03,-4.050665238657207290e-01,2.864432082533274575e-03,1.700037289189323952e-01,1.322481006071731802e-01,1.999026246947101237e-02,8.963160232871261179e-01,-2.915493038096028840e-03,-4.433990877662296048e-01,2.516995663921543346e-03,-1.833652799038954784e-01,-1.318994898927021153e-01,1.999036468540478506e-02,8.248718280764368860e-01,8.064686490437069808e-05,-5.653184425884177911e-01,1.232562909569552469e-03,-1.708177226667816351e-01,1.337667197500371774e-01,9.400159256356044324e-02
1.000000000000000056e-01,9.998362543197081287e-01,6.723321896001834344e-03,-1.673422400921085323e-02,1.492393188215077266e-03,1.967107473894374320e-02,5.236071610774209115e-03,2.618690408564007810e-01,3.954454467981698418e-01,1.267966293388765042e-01,-2.915788960067534907e-02,8.316399796882709694e-01,1.301748105379937383e-02,-5.551261791586753480e-01,-6.357246557777622258e-03,1.906897070099550784e-01,-1.241267806896465264e-01,1.089405467651651527e-01,9.156663764513482962e-01,-5.283789736983455707e-03,-4.018876387943868811e-01,3.673470667575851230e-03,1.701427398785778089e-01,1.323012519425989519e-01,1.999028286963744350e-02,8.978678988410996320e-01,-3.566094849781012172e-03,-4.402389311591499710e-01,3.194164998934622291e-03,-1.832237291071359964e-01,-1.318641165172157736e-01,1.999037095074445575e-02,8.178331781277822232e-01,2.830477283425430340e-03,-5.754484059410913677e-01,-1.151156644629312218e-04,-1.687146801616853098e-01,1.351649155384442857e-01,1.015121827317197745e-01
1.049999999999999961e-01,9.998251111244936817e-01,6.274438408170369269e-03,-1.751911469425222398e-02,1.859894589900927325e-03,2.167957534972257683e-02,5.902370564221354199e-03,2.617942772038122645e-01,4.070359066501526568e-01,1.380706790286292673e-01,-6.643845948442504007e-03,8.230860483949201667e-01,1.377636518327679700e-02,-5.677107580235376538e-01,-6.638066308231357730e-03,1.946150919531660917e-01,-1.233005859057328540e-01,1.156649192332710185e-01,9.170963029546639333e-01,-6.483369809949519023e-03,-3.985875223263036782e-01,4.508222329607338916e-03,1.702867743426781932e-01,1.323585901597485459e-01,1.999030435743340273e-02,8.996128504721403463e-01,-4.320449817717847939e-03,-4.366495212635088663e-01,3.904940346726537212e-03,-1.830638093974701897e-01,-1.318244766896166376e-01,1.999038395566030829e-02,8.115445620750886269e-01,5.214032636038094977e-03,-5.842658435486908219e-01,-1.289066468306477968e-03,-1.661729220872941448e-01,1.364278438408938754e-01,1.072409326101199933e-01
1.100000000000000006e-01,9.998184763285727916e-01,5.509888138046896075e-03,-1.810305988031896129e-02,2.221429199155691529e-03,2.374734895193443551e-02,6.624372086732386797e-03,2.618315809353994883e-01,4.191811391487652583e-01,1.491592182821871448e-01,1.505886562176030237e-02,8.150377595390017049e-01,1.541678456585102858e-02,-5.791540792577078989e-01,-7.505048864003346573e-03,1.988682477150575389e-01,-1.220675450749116459e-01,1.204858804746507528e-01,9.185697513427311112e-01,-7.783360911525130134e-03,-3.951457679854311622e-01,5.371522528848550991e-03,1.704366679887485692e-01,1.324200734542642366e-01,1.999032720905116745e-02,9.015383318059704276e-01,-5.171131017985295363e-03,-4.326433729703791364e-01,4.648388249299515752e-03,-1.828861747163786355e-01,-1.317808492293709444e-01,1.999040446546035410e-02,8.060725019233735411e-01,7.158137951459763587e-03,-5.917693793178792072e-01,-2.210069182831574802e-03,-1.632109205171089483e-01,1.375687346400788491e-01,1.111586557316848606e-01
1.150000000000000050e-01,9.998151722756650761e-01,4.504059003431437787e-03,-1.851126912517564796e-02,2.582180328945502239e-03,2.587727520465231065e-02,7.401242157318931036e-03,2.619708668188927003e-01,4.318722274157175134e-01,1.600864954320653510e-01,3.417399568386250003e-02,8.076418476116664635e-01,1.783915293119062509e-02,-5.893358583461676403e-01,-8.925058907207374798e-03,2.034073788115195458e-01,-1.204669788035852979e-01,1.234952897972173280e-01,9.200905084310671000e-01,-9.182256856855591440e-03,-3.915480650133755791e-01,6.265400095490816605e-03,1.705929922687553502e-01,1.324856674134440027e-01,1.999035154455676422e-02,9.036224270226865807e-01,-6.111866898252910942e-03,-4.282519582838777983e-01,5.423531199435011572e-03,-1.826922920083067781e-01,-1.317334695260719002e-01,1.999043107953461795e-02,8.014863899896675914e-01,8.694089139370694136e-03,-5.979429247591676599e-01,-2.870227485665704202e-03,-1.598685557516056621e-01,1.386274466368779545e-01,1.133513370259123243e-01
1.199999999999999956e-01,9.998137948957698251e-01,3.333361818760881105e-03,-1.877719164259275542e-02,2.946406136650548888e-03,2.807200673005951636e-02,8.232199934859846593e-03,2.621954854829229853e-01,4.450633847651526698e-01,1.708625231221276575e-01,4.965631905555487058e-02,8.009885734907189470e-01,2.087322176149656455e-02,-5.982180892341184553e-01,-1.080423359978961370e-02,2.082061991153848768e-01,-1.185471234360463283e-01,1.248880108090497099e-01,9.216594950648872020e-01,-1.067863314516181300e-02,-3.877860816666034438e-01,7.190049829489200857e-03,1.707560619836777649e-01,1.325553210327813369e-01,1.999037740544971908e-02,9.058386016316567479e-01,-7.138244671875289965e-03,-4.235170318661048983e-01,6.228721886049397478e-03,-1.824840619440820377e-01,-1.316825160040575871e-01,1.999046172941663924e-02,7.978133033189228618e-01,9.920106415955890974e-03,-6.028138489413553680e-01,-3.314824362361489841e-03,-1.561856374094386934e-01,1.396536938108843551e-01,1.139973781536547798e-01
1.250000000000000000e-01,9.998130342357491873e-01,2.065500970184986230e-03,-1.893743846094601141e-02,3.317182929027227660e-03,3.033402271823452609e-02,9.116524746258224468e-03,2.624854881732636702e-01,4.587341201030399884e-01,1.815046256432282512e-01,6.106332103729085470e-02,7.951009647370784750e-01,2.433802972877271292e-02,-6.058485225638102767e-01,-1.302627691770549823e-02,2.132461413048950538e-01,-1.163531833920711661e-01,1.249280544044907432e-01,9.232754937502202219e-01,-1.227129901922289872e-02,-3.838560278353954081e-01,8.144185355214115032e-03,1.709259987198505637e-01,1.326289765381540031e-01,1.999040482501257543e-02,9.081595554336401310e-01,-8.247449441315375315e-03,-4.184833719738852431e-01,7.061786859775850793e-03,-1.822635013307358776e-01,-1.316281165747381632e-01,1.999049459684508478e-02,7.950135160775008147e-01,1.096440285362002172e-02,-6.064818149049000517e-01,-3.619297419597665693e-03,-1.521955301598169885e-01,1.406970462400381761e-01,1.133414566300379317e-01
1.300000000000000044e-01,9.998118237966776567e-01,7.545931121675882773e-04,-1.902847000277493178e-02,3.696608574029794717e-03,3.266582974141803847e-02,1.005360103379004770e-02,2.628201020941828836e-01,4.729029715078748031e-01,1.920374468356917663e-01,6.838449279057762231e-02,7.899303857238009208e-01,2.807830774499602000e-02,-6.123576637946502865e-01,-1.548179370688301457e-02,2.185091222089070306e-01,-1.139240804386748712e-01,1.239196395512807691e-01,9.249360371638467582e-01,-1.395950528944674141e-02,-3.797567416787896999e-01,9.125596814565289927e-03,1.711028134059053851e-01,1.327065837251852343e-01,1.999043387396280680e-02,9.105598508517548373e-01,-9.437883386088604873e-03,-4.131936026017077324e-01,7.920299428841955439e-03,-1.820325178045403003e-01,-1.315703568536928103e-01,1.999052849306573454e-02,7.929780975778040197e-01,1.195508877911001522e-02,-6.091205605063303441e-01,-3.867218978063137382e-03,-1.479270186373851936e-01,1.418015300858143923e-01,1.116689040342045969e-01
1.350000000000000089e-01,9.998093653086184140e-01,-5.602969185880609260e-04,-1.908463834792478026e-02,4.086035691166405373e-03,3.507013343659213384e-02,1.104294193750446525e-02,2.631793660617997577e-01,4.876153704324630578e-01,2.024873015209362193e-01,7.187718390547376268e-02,7.853600736667064597e-01,3.197996999891556530e-02,-6.179479968811243396e-01,-1.808616486985858626e-02,2.239725694006726997e-01,-1.112931358408341537e-01,1.221837377360965732e-01,9.266381599652794288e-01,-1.574305638047734934e-02,-3.754879879298014811e-01,1.013151481228264858e-02,1.712864787154352864e-01,1.327881081727192436e-01,1.999046467333046029e-02,9.130173813761371937e-01,-1.070889909579731368e-02,-4.076850623366570225e-01,8.801746007091491505e-03,-1.817927753809434055e-01,-1.315092862834919829e-01,1.999056288344845667e-02,7.915407882993980015e-01,1.300227022702951825e-02,-6.109640098017394827e-01,-4.135233281323920200e-03,-1.434081003444788727e-01,1.430034805157708033e-01,1.092831044337635171e-01
1.400000000000000133e-01,9.998050826304071270e-01,-1.854540875954342489e-03,-1.913716663518498853e-02,4.486232018223975868e-03,3.754991317352546210e-02,1.208419082746042122e-02,2.635450683115641568e-01,5.029240882810871449e-01,2.128791270920561141e-01,7.194061687167688235e-02,7.812166769615042083e-01,3.597058860999725188e-02,-6.228760236332152589e-01,-2.078652388326264477e-02,2.296069773066047037e-01,-1.084900099235152626e-01,1.200394715669225731e-01,9.283788988983462387e-01,-1.762232905074330447e-02,-3.710492632846056349e-01,1.115875508616420535e-02,1.714769790871197019e-01,1.328735334066827312e-01,1.999049738529250220e-02,9.155139366356481734e-01,-1.206067164937071196e-02,-4.019883242222956898e-01,9.703567087155341719e-03,-1.815456330182352862e-01,-1.314449216713485247e-01,1.999059774352102137e-02,7.904961266400493125e-01,1.419190364781467914e-02,-6.122861545181728093e-01,-4.486493427879105662e-03,-1.386686913915743113e-01,1.443313364122482956e-01,1.064870087882204830e-01
1.449999999999999900e-01,9.997985514417405684e-01,-3.115979771842663625e-03,-1.921359048046895196e-02,4.897463211456728333e-03,4.010839563313223916e-02,1.317711655437033696e-02,2.639012132378875664e-01,5.188712562764088432e-01,2.232366003392584342e-01,6.903747388658057482e-02,7.772875150071676398e-01,4.001154319432662781e-02,-6.274297496389356077e-01,-2.356065986370721455e-02,2.353755717018147231e-01,-1.055426794875234942e-01,1.177894145478596694e-01,9.301555542431475532e-01,-1.959824735651642322e-02,-3.664391113502654673e-01,1.220374057424353752e-02,1.716743386260183579e-01,1.329628602519750680e-01,1.999053219322408093e-02,9.180351779231374909e-01,-1.349416054486073623e-02,-3.961268343508791978e-01,1.062312731609965123e-02,-1.812921323821579112e-01,-1.313772489001928112e-01,1.999063337329881618e-02,7.896189962673492158e-01,1.558739081813242250e-02,-6.133793014124772069e-01,-4.970571392516482875e-03,-1.337417262877822199e-01,1.458063226584713767e-01,1.035684755242070598e-01
1.499999999999999944e-01,9.997894324549344569e-01,-4.342187732984201069e-03,-1.933748431082997141e-02,5.319573071212341762e-03,4.274894954848999090e-02,1.432161331631650117e-02,2.642342286717750399e-01,5.354753020572408095e-01,2.335836979461978768e-01,6.365463172766372413e-02,7.733403184483914616e-01,4.408737394774299434e-02,-6.319046552138005701e-01,-2.641139980501236439e-02,2.412353900049348798e-01,-1.024789782076348243e-01,1.157078856248096171e-01,9.319657660129242460e-01,-2.167225341496481841e-02,-3.616548503390070723e-01,1.326248989183919855e-02,1.718786314340510490e-01,1.330561046668623237e-01,1.999059108644432592e-02,9.205702636090073998e-01,-1.501107129922937648e-02,-3.901172620898149535e-01,1.155765187392699712e-02,-1.810330165601254926e-01,-1.313062039544269644e-01,1.999073052365914205e-02,7.886829684286530417e-01,1.723440049563914125e-02,-6.145327427542274235e-01,-5.626618264177577280e-03,-1.286630950552528629e-01,1.474432982450536167e-01,1.007887568667717448e-01
1.549999999999999989e-01,9.997774239852433853e-01,-5.537424165764083007e-03,-1.952827373192636898e-02,5.752038602986369285e-03,4.547493502416801586e-02,1.551770729007641986e-02,2.645330579047269759e-01,5.527242778405027090e-01,2.439460539858587240e-01,5.628761896630292416e-02,7.691428207204107359e-01,4.819578436786513265e-02,-6.365803283420919945e-01,-2.935938131655279476e-02,2.471390590669158838e-01,-9.932754232742424527e-02,1.140315231492865788e-01,9.338075344484775275e-01,-2.384626285848454388e-02,-3.566924141694128303e-01,1.433059764753445535e-02,1.720899864760253029e-01,1.331533000690174051e-01,1.999062985136836057e-02,9.231114898594703355e-01,-1.661395258954235024e-02,-3.839697888529043368e-01,1.250420397456248299e-02,-1.807687467200563280e-01,-1.312317284262485562e-01,1.999076570766152028e-02,7.874763557862729524e-01,1.916570381731476022e-02,-6.160126478793109817e-01,-6.487104706899517702e-03,-1.234710304779959578e-01,1.492513678109041175e-01,9.837345139726300092e-02
1.600000000000000033e-01,9.997626735625807504e-01,-6.693409475605089157e-03,-1.978151020913296310e-02,6.203762925705836456e-03,4.828338752810246853e-02,1.676625892742162477e-02,2.648020882994836511e-01,5.689903465148442585e-01,2.544720470411906410e-01,5.079843525104051766e-02,7.650275763186753508e-01,5.206126297800198893e-02,-6.410843338329661467e-01,-3.214512844974818512e-02,2.530871584515467232e-01,-9.617941169772750709e-02,1.125217930178542963e-01,9.356736087875747732e-01,-2.612383839715173850e-02,-3.515603735668687002e-01,1.541903444966046324e-02,1.723080022916002596e-01,1.332547410189114934e-01,1.999066793508040563e-02,9.256601292688561022e-01,-1.829029539928027706e-02,-3.776736692144467278e-01,1.346810150943524367e-02,-1.804988876447238266e-01,-1.311542016550593104e-01,1.999080252379029088e-02,7.863011052584754079e-01,2.158952737027920732e-02,-6.174184081973516092e-01,-7.679413797706574792e-03,-1.181832335593009931e-01,1.513190785823251838e-01,9.610975995922524384e-02
1.650000000000000078e-01,9.997459447435147473e-01,-7.788056824972005437e-03,-2.007007520319120664e-02,6.677141688354961725e-03,5.117236612110395710e-02,1.806715816449572590e-02,2.650477293324870476e-01,5.850352096829134485e-01,2.648685415758794681e-01,4.658845789925201292e-02,7.611518755520851887e-01,5.563197692853645571e-02,-6.452506148223569049e-01,-3.470662124056807241e-02,2.591268418407053353e-01,-9.304218172335536330e-02,1.109894545521603604e-01,9.375610898428056172e-01,-2.850531574699295342e-02,-3.462567108490022250e-01,1.652089522287437592e-02,1.725327034535611703e-01,1.333603610015465235e-01,1.999070775732365857e-02,9.282172972527785726e-01,-2.004501711098525055e-02,-3.712171971635670475e-01,1.444433798388000678e-02,-1.802230071240123743e-01,-1.310735026861657992e-01,1.999083935736208073e-02,7.853267495250271235e-01,2.440200687230001386e-02,-6.185330448982857554e-01,-9.127481027901380647e-03,-1.127974050228134767e-01,1.536222077585105428e-01,9.384087418109376966e-02
1.700000000000000122e-01,9.997278208044133585e-01,-8.811338194245061164e-03,-2.038115191652560901e-02,7.159139294703744175e-03,5.414047558757666134e-02,1.941915458860019039e-02,2.652748353823895511e-01,6.007677065061614030e-01,2.749651385825009342e-01,4.312469367385949465e-02,7.575091559199103042e-01,5.902933889684002650e-02,-6.490884613018197413e-01,-3.714276849863481361e-02,2.652725482886925112e-01,-8.987024850099166462e-02,1.093962635004430695e-01,9.394701101724687309e-01,-3.098812497249564882e-02,-3.407714739849840302e-01,1.761961183794426636e-02,1.727644375219204442e-01,1.334698625613689738e-01,1.999074887442416071e-02,9.307810251134304158e-01,-2.189024608953276177e-02,-3.645952039132815403e-01,1.542198749720918513e-02,-1.799409665587701490e-01,-1.309893197505719864e-01,1.999087500224573655e-02,7.845818679168732324e-01,2.739645270760214177e-02,-6.193273795516111013e-01,-1.069223329547045083e-02,-1.073168741770159640e-01,1.560904470614853379e-01,9.152207777849280523e-02
1.750000000000000167e-01,9.997088891716547909e-01,-9.749812056439337640e-03,-2.070354860133786015e-02,7.644681245945937620e-03,5.718565328040906698e-02,2.082040910288487576e-02,2.654860970944701859e-01,6.160190024148106680e-01,2.846423282359183404e-01,4.007799292859961365e-02,7.541555213775276156e-01,6.230907148494654185e-02,-6.525394922824779842e-01,-3.948721562985971906e-02,2.715121410734855356e-01,-8.664289113774620299e-02,1.077090923121362120e-01,9.413979137622000559e-01,-3.356932869062107666e-02,-3.351016752818645195e-01,1.870655924338461909e-02,1.730032659099435266e-01,1.335830432037700688e-01,1.999079050980390182e-02,9.333481425259632092e-01,-2.382820347034150105e-02,-3.578053768191186701e-01,1.639432468992454636e-02,-1.796527324879926280e-01,-1.309016449733658438e-01,1.999090915467273410e-02,7.840779652276694822e-01,3.047617017532011294e-02,-6.197915373004162509e-01,-1.230438079177963162e-02,-1.017313825910456382e-01,1.586903359810625247e-01,8.911984591562530089e-02
1.799999999999999933e-01,9.996897000799249700e-01,-1.059084760198837974e-02,-2.102879430943592129e-02,8.131870084584222683e-03,6.030560763055085871e-02,2.226894887867484837e-02,2.656829320102087055e-01,6.308257699047257194e-01,2.939313635278847370e-01,3.723663233201329748e-02,7.511386112586792008e-01,6.548765458468490397e-02,-6.555607086512439396e-01,-4.174099958145083972e-02,2.778334041317657710e-01,-8.335554172110784532e-02,1.059085142224319986e-01,9.433404944165770800e-01,-3.624570419211022021e-02,-3.292474519451568660e-01,1.977563928492866510e-02,1.732491218941037414e-01,1.336997253855845280e-01,1.999083201513636443e-02,9.359143437539605426e-01,-2.585780697038477655e-02,-3.508482344827351662e-01,1.735601724541908572e-02,-1.793583834894371953e-01,-1.308105698280413454e-01,1.999094378151097806e-02,7.838049423327314580e-01,3.358437885095256342e-02,-6.199420079092199387e-01,-1.392151936621778378e-02,-9.603229029334572897e-02,1.614005928569856863e-01,8.662579668636899433e-02
1.849999999999999978e-01,9.996707258154421405e-01,-1.132711560663225703e-02,-2.135051638979358277e-02,8.619271984930476985e-03,6.349810403492296695e-02,2.376280915035732660e-02,2.658661236596669419e-01,6.451900069306013563e-01,3.028232401588645817e-01,3.451796097927390533e-02,7.484816238206852823e-01,6.856749905129143341e-02,-6.581389225459330916e-01,-4.389664573380928220e-02,2.842322208258322713e-01,-8.000957086701597498e-02,1.039845803651929662e-01,9.452934109757015202e-01,-3.901415242513288362e-02,-3.232100441121194545e-01,2.082139432203676532e-02,1.735018945569448412e-01,1.338197477515629119e-01,1.999087325572611318e-02,9.384749786186229459e-01,-2.797747711925116509e-02,-3.437251915803709035e-01,1.830212976279713827e-02,-1.790580326209350592e-01,-1.307161957590173562e-01,1.999097888350934160e-02,7.837510687337728710e-01,3.668239945605786950e-02,-6.197967187939079636e-01,-1.551422576606639042e-02,-9.021546201809532706e-02,1.642054952119368083e-01,8.404056214895903876e-02
