# timestamps,wx,wy,wz,ax,ay,az,FR_contact,FL_contact,RR_contact,RL_contact,FL_hip_fixed,FL_hip_joint,FL_lower_joint,FL_toe_fixed,FL_upper_joint,FR_hip_fixed,FR_hip_joint,FR_lower_joint,FR_toe_fixed,FR_upper_joint,RL_hip_fixed,RL_hip_joint,RL_lower_joint,RL_toe_fixed,RL_upper_joint,RR_hip_fixed,RR_hip_joint,RR_lower_joint,RR_toe_fixed,RR_upper_joint,imu_joint
1.499999999999999944e-01,-4.434130489826202393e-01,-7.107452303171157837e-02,1.785513609647750854e-01,3.734582625795257904e+00,1.959447822696233965e+00,8.414809260234758170e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.021793286185267047e-02,-1.798007565078755032e+00,0.000000000000000000e+00,1.094492061270976313e+00,0.000000000000000000e+00,1.087352856131463957e-01,-2.377276024473666372e+00,0.000000000000000000e+00,1.047598852654214818e+00,0.000000000000000000e+00,4.231967087275861905e-02,-2.322162672176539377e+00,0.000000000000000000e+00,1.037437150401108621e+00,0.000000000000000000e+00,-2.708868549604673617e-02,-1.845877092931873298e+00,0.000000000000000000e+00,1.080401757689470443e+00,0.000000000000000000e+00
1.549999999999999989e-01,-4.319676160812377930e-01,-1.016139909625053406e-01,1.829971075057983398e-01,3.705518716808270163e+00,1.954445792053969289e+00,8.408932536637511390e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.255091636333333677e-02,-1.796014564358668908e+00,0.000000000000000000e+00,1.103430819787032391e+00,0.000000000000000000e+00,1.211361282419972235e-01,-2.365741615078604809e+00,0.000000000000000000e+00,1.023915874763795086e+00,0.000000000000000000e+00,4.866224258505428418e-02,-2.303643186152186662e+00,0.000000000000000000e+00,1.015628902985116433e+00,0.000000000000000000e+00,-2.827247881652497630e-02,-1.839541548679744620e+00,0.000000000000000000e+00,1.087723134824218230e+00,0.000000000000000000e+00
1.600000000000000033e-01,-4.088160395622253418e-01,-1.169016882777214050e-01,1.928057223558425903e-01,3.603746551070655890e+00,1.932193287784523816e+00,8.731791979288885841e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.515798248371583057e-02,-1.793897896531966740e+00,0.000000000000000000e+00,1.112718085192856865e+00,0.000000000000000000e+00,1.330773999140590913e-01,-2.355191471445362339e+00,0.000000000000000000e+00,1.001351576156881640e+00,0.000000000000000000e+00,5.600244833516047904e-02,-2.285888836952582714e+00,0.000000000000000000e+00,9.945092689199125369e-01,0.000000000000000000e+00,-2.967764950540864588e-02,-1.833234999872074056e+00,0.000000000000000000e+00,1.095474132608289075e+00,0.000000000000000000e+00
1.650000000000000078e-01,-3.827349841594696045e-01,-1.274166107177734375e-01,1.958265751600265503e-01,3.564833033433638221e+00,1.864208819449636012e+00,8.937754031864706405e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.808610411398747675e-02,-1.791643213549957814e+00,0.000000000000000000e+00,1.122277140409344787e+00,0.000000000000000000e+00,1.440901312034932047e-01,-2.344018311353447181e+00,0.000000000000000000e+00,9.790791482708135485e-01,0.000000000000000000e+00,6.427971015451465486e-02,-2.267506000806570388e+00,0.000000000000000000e+00,9.735211564873661461e-01,0.000000000000000000e+00,-3.134361774978197679e-02,-1.826847155382132826e+00,0.000000000000000000e+00,1.103520918752918023e+00,0.000000000000000000e+00
1.700000000000000122e-01,-3.515565693378448486e-01,-1.332753449678421021e-01,1.964210718870162964e-01,3.496585664821482364e+00,1.769596253230745653e+00,9.057528778167723615e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.133882482744983600e-02,-1.789207289569063386e+00,0.000000000000000000e+00,1.132061186529279784e+00,0.000000000000000000e+00,1.544862438612432110e-01,-2.332112909959767943e+00,0.000000000000000000e+00,9.568873466965563956e-01,0.000000000000000000e+00,7.291934388307856618e-02,-2.248486114322445495e+00,0.000000000000000000e+00,9.526977594954283424e-01,0.000000000000000000e+00,-3.330862627199002168e-02,-1.820293599998818346e+00,0.000000000000000000e+00,1.111763436092076729e+00,0.000000000000000000e+00
1.750000000000000167e-01,-3.150109648704528809e-01,-1.355440318584442139e-01,1.962476521730422974e-01,3.412970739664121567e+00,1.668633841835434062e+00,9.123034406519542117e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.493184129558491280e-02,-1.786561211192453147e+00,0.000000000000000000e+00,1.142026149899760812e+00,0.000000000000000000e+00,1.644016633848178199e-01,-2.319368316057024426e+00,0.000000000000000000e+00,9.347977580576884993e-01,0.000000000000000000e+00,8.162411090581352113e-02,-2.228681466628501529e+00,0.000000000000000000e+00,9.319202350409984126e-01,0.000000000000000000e+00,-3.560161631640802044e-02,-1.813518679311063364e+00,0.000000000000000000e+00,1.120128694615607490e+00,0.000000000000000000e+00
1.799999999999999933e-01,-2.749066948890686035e-01,-1.352083384990692139e-01,1.954429298639297485e-01,3.331990370634781318e+00,1.572194547356014382e+00,9.158462314797249704e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.888095442916038008e-02,-1.783682948958327685e+00,0.000000000000000000e+00,1.152132191875917089e+00,0.000000000000000000e+00,1.738529103965422984e-01,-2.305716214970954692e+00,0.000000000000000000e+00,9.128697799496555687e-01,0.000000000000000000e+00,9.021746823481097133e-02,-2.208040127836524036e+00,0.000000000000000000e+00,9.110919846844354186e-01,0.000000000000000000e+00,-3.824317589569384973e-02,-1.806486429447324848e+00,0.000000000000000000e+00,1.128562223254359731e+00,0.000000000000000000e+00
1.849999999999999978e-01,-2.340176701545715332e-01,-1.327400952577590942e-01,1.941494941711425781e-01,3.250419468126078293e+00,1.474808098903918729e+00,9.182605902268411668e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.319235042904974842e-02,-1.780555480773668098e+00,0.000000000000000000e+00,1.162346192565072434e+00,0.000000000000000000e+00,1.828250808876590583e-01,-2.291120023822954543e+00,0.000000000000000000e+00,8.911199559924943836e-01,0.000000000000000000e+00,9.857954432750551388e-02,-2.186571159283153598e+00,0.000000000000000000e+00,8.901667208958385924e-01,0.000000000000000000e+00,-4.124278973492215977e-02,-1.799168656255550225e+00,0.000000000000000000e+00,1.137019042346451236e+00,0.000000000000000000e+00
1.900000000000000022e-01,-1.950434893369674683e-01,-1.284809410572052002e-01,1.925138980150222778e-01,3.169082860125665313e+00,1.375015598945220408e+00,9.205244511084389458e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.785835504017924402e-02,-1.777166259173639018e+00,0.000000000000000000e+00,1.172639554554845809e+00,0.000000000000000000e+00,1.913073189073334068e-01,-2.275557086140419294e+00,0.000000000000000000e+00,8.695237943160858407e-01,0.000000000000000000e+00,1.066458819335204117e-01,-2.164285062408166205e+00,0.000000000000000000e+00,8.691112627390753520e-01,0.000000000000000000e+00,-4.459482333243511287e-02,-1.791538662641001256e+00,0.000000000000000000e+00,1.145457375525577470e+00,0.000000000000000000e+00
1.950000000000000067e-01,-1.598945856094360352e-01,-1.227445825934410095e-01,1.906064599752426147e-01,3.090104592347524992e+00,1.273666549484552046e+00,9.232667889807906647e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.285847904365605476e-02,-1.773505580616328903e+00,0.000000000000000000e+00,1.182986812676375843e+00,0.000000000000000000e+00,1.993062460999156238e-01,-2.259012823167574791e+00,0.000000000000000000e+00,8.480346513283560927e-01,0.000000000000000000e+00,1.143960470313590549e-01,-2.141184490348347236e+00,0.000000000000000000e+00,8.478940567087509539e-01,0.000000000000000000e+00,-4.827974281686828184e-02,-1.783569513487939462e+00,0.000000000000000000e+00,1.153836957596853008e+00,0.000000000000000000e+00
2.000000000000000111e-01,-1.292966902256011963e-01,-1.158008947968482971e-01,1.884554326534271240e-01,3.015117719222182746e+00,1.171745791937316872e+00,9.268523917628124664e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.816389789551853040e-02,-1.769564260098316355e+00,0.000000000000000000e+00,1.193364222544651465e+00,0.000000000000000000e+00,2.068459634328989882e-01,-2.241477936071420984e+00,0.000000000000000000e+00,8.265997518448435777e-01,0.000000000000000000e+00,1.218355428935217616e-01,-2.117266348038667534e+00,0.000000000000000000e+00,8.264865418543655418e-01,0.000000000000000000e+00,-5.226908232015741590e-02,-1.775233921132854276e+00,0.000000000000000000e+00,1.162118775709515939e+00,0.000000000000000000e+00
2.050000000000000155e-01,-1.026025116443634033e-01,-1.080727577209472656e-01,1.860754787921905518e-01,2.945329883881092403e+00,1.070225405109372030e+00,9.314100562943501416e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.374369374830573087e-02,-1.765331207891267296e+00,0.000000000000000000e+00,1.203748292921557272e+00,0.000000000000000000e+00,2.139588675412436025e-01,-2.222946504985402694e+00,0.000000000000000000e+00,8.051719522755291791e-01,0.000000000000000000e+00,1.289792578861876371e-01,-2.092523932657652352e+00,0.000000000000000000e+00,8.048662499054680675e-01,0.000000000000000000e+00,-5.653203790281983304e-02,-1.766505250341652511e+00,0.000000000000000000e+00,1.170265856941111515e+00,0.000000000000000000e+00
2.099999999999999922e-01,-7.864309102296829224e-02,-9.993853420019149780e-02,1.834879070520401001e-01,2.881988076362523188e+00,9.712581181383292961e-01,9.368672091712552330e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.957059704002216793e-02,-1.760790965421768828e+00,0.000000000000000000e+00,1.214114576582015603e+00,0.000000000000000000e+00,2.206750365531724434e-01,-2.203415299611551692e+00,0.000000000000000000e+00,7.837170018359725931e-01,0.000000000000000000e+00,1.358401558796553110e-01,-2.066949102883635092e+00,0.000000000000000000e+00,7.830193472097374263e-01,0.000000000000000000e+00,-6.104148388533633951e-02,-1.757359399097198960e+00,0.000000000000000000e+00,1.178245210378419783e+00,0.000000000000000000e+00
2.149999999999999967e-01,-5.646307393908500671e-02,-9.154838323593139648e-02,1.807300150394439697e-01,2.825368390891229708e+00,8.761284727930935823e-01,9.431100402933974891e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.562291461411386029e-02,-1.755923991629312120e+00,0.000000000000000000e+00,1.224437438296181346e+00,0.000000000000000000e+00,2.270161839071145604e-01,-2.182883583688392637e+00,0.000000000000000000e+00,7.622154897035468002e-01,0.000000000000000000e+00,1.424250018026575193e-01,-2.040533780439413469e+00,0.000000000000000000e+00,7.609409673572903321e-01,0.000000000000000000e+00,-6.577586730275240823e-02,-1.747775077442488501e+00,0.000000000000000000e+00,1.186027868932993279e+00,0.000000000000000000e+00
2.200000000000000011e-01,-3.524965047836303711e-02,-8.302155137062072754e-02,1.778358668088912964e-01,2.774826016444413845e+00,7.846744497686750641e-01,9.500321928483746348e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.018837540817120052e-01,-1.750706867548964984e+00,0.000000000000000000e+00,1.234689278036645188e+00,0.000000000000000000e+00,2.329941943065702570e-01,-2.161352310318971348e+00,0.000000000000000000e+00,7.406600776232672434e-01,0.000000000000000000e+00,1.487344871077702635e-01,-2.013270556098567532e+00,0.000000000000000000e+00,7.386333288043661627e-01,0.000000000000000000e+00,-7.071851857878491687e-02,-1.737731121684397362e+00,0.000000000000000000e+00,1.193586349163649807e+00,0.000000000000000000e+00
2.250000000000000056e-01,-1.444952748715877533e-02,-7.443623989820480347e-02,1.748346239328384399e-01,2.729619634594569355e+00,6.965919260971318305e-01,9.574891889962596991e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.083401305111423713e-01,-1.745114839456221478e+00,0.000000000000000000e+00,1.244842007655336813e+00,0.000000000000000000e+00,2.386122992773530849e-01,-2.138823133972595603e+00,0.000000000000000000e+00,7.190513608764552700e-01,0.000000000000000000e+00,1.547645863609596883e-01,-1.985152594441048635e+00,0.000000000000000000e+00,7.161035309031819063e-01,0.000000000000000000e+00,-7.585667777150995050e-02,-1.727208015715944622e+00,0.000000000000000000e+00,1.200895468464722837e+00,0.000000000000000000e+00
2.300000000000000100e-01,6.265603471547365189e-03,-6.584454327821731567e-02,1.717488020658493042e-01,2.689188308132669292e+00,6.116845310833869398e-01,9.652985796189533119e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.149815216285745151e-01,-1.739121225887794164e+00,0.000000000000000000e+00,1.254866380129588288e+00,0.000000000000000000e+00,2.438676223081550631e-01,-2.115297668447340573e+00,0.000000000000000000e+00,6.973939283321601845e-01,0.000000000000000000e+00,1.605083873445861953e-01,-1.956173208957936671e+00,0.000000000000000000e+00,6.933611566815589544e-01,0.000000000000000000e+00,-8.118003464591969087e-02,-1.716186229470670455e+00,0.000000000000000000e+00,1.207930994696930105e+00,0.000000000000000000e+00
2.350000000000000144e-01,2.705917507410049438e-02,-5.727902427315711975e-02,1.685957610607147217e-01,2.653218971777594248e+00,5.299271357190121767e-01,9.732583932048525455e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.217987971243982559e-01,-1.732698438183677414e+00,0.000000000000000000e+00,1.264732560354236091e+00,0.000000000000000000e+00,2.487536860961975516e-01,-2.090777142495509722e+00,0.000000000000000000e+00,6.756936869450574923e-01,0.000000000000000000e+00,1.659575975389311064e-01,-1.926325505220455758e+00,0.000000000000000000e+00,6.704164287215331752e-01,0.000000000000000000e+00,-8.667973207224974330e-02,-1.704646275762003338e+00,0.000000000000000000e+00,1.214669530041979861e+00,0.000000000000000000e+00
2.399999999999999911e-01,4.799078777432441711e-02,-4.876276105642318726e-02,1.653877496719360352e-01,2.621598448429402595e+00,4.514307817964901548e-01,9.811639945393681117e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.287834425100627400e-01,-1.725818557726080060e+00,0.000000000000000000e+00,1.274410470083142011e+00,0.000000000000000000e+00,2.532623411336121233e-01,-2.065262297259378599e+00,0.000000000000000000e+00,6.539564514186408939e-01,0.000000000000000000e+00,1.711035394026246825e-01,-1.895602133354525876e+00,0.000000000000000000e+00,6.472790621904668251e-01,0.000000000000000000e+00,-9.234761065462483709e-02,-1.692568619719541756e+00,0.000000000000000000e+00,1.221088361009487810e+00,0.000000000000000000e+00
2.449999999999999956e-01,6.905841082334518433e-02,-4.031486809253692627e-02,1.621338278055191040e-01,2.594302018630698647e+00,3.763927442361245657e-01,9.888212974585634640e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.359270939815021284e-01,-1.718453785419787438e+00,0.000000000000000000e+00,1.283870128099121377e+00,0.000000000000000000e+00,2.573850799227584418e-01,-2.038753478362229199e+00,0.000000000000000000e+00,6.321874491945450592e-01,0.000000000000000000e+00,1.759377453974381722e-01,-1.863995071609932053e+00,0.000000000000000000e+00,6.239577685101213023e-01,0.000000000000000000e+00,-9.817576093820226668e-02,-1.679933705314954784e+00,0.000000000000000000e+00,1.227165461405871349e+00,0.000000000000000000e+00
2.500000000000000000e-01,9.022442251443862915e-02,-3.195256367325782776e-02,1.588406115770339966e-01,2.571308409981672316e+00,3.050528307853038745e-01,9.960563696712821269e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.432212910878906953e-01,-1.710576788656233971e+00,0.000000000000000000e+00,1.293081964970492548e+00,0.000000000000000000e+00,2.611138300520155497e-01,-2.011250670382259909e+00,0.000000000000000000e+00,6.103912449014445851e-01,0.000000000000000000e+00,1.804523121319321632e-01,-1.831495375037629048e+00,0.000000000000000000e+00,6.004600555226409231e-01,0.000000000000000000e+00,-1.041562839862898993e-01,-1.666722030104774266e+00,0.000000000000000000e+00,1.232879570558904625e+00,0.000000000000000000e+00
2.550000000000000044e-01,1.114342883229255676e-01,-2.368944510817527771e-02,1.555140614509582520e-01,4.210021208047084684e+00,-3.013372410273733593e+00,1.167693517607681386e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.506573696951218344e-01,-1.702160971953314617e+00,0.000000000000000000e+00,1.302017102219786171e+00,0.000000000000000000e+00,2.644413885229783268e-01,-1.982753448682453179e+00,0.000000000000000000e+00,5.885717209778970060e-01,0.000000000000000000e+00,1.846401117107346612e-01,-1.798092816221469992e+00,0.000000000000000000e+00,5.767921099518135142e-01,0.000000000000000000e+00,-1.102811823983015083e-01,-1.652914219083130076e+00,0.000000000000000000e+00,1.238210285281452272e+00,0.000000000000000000e+00
2.600000000000000089e-01,8.797530084848403931e-02,-5.018856003880500793e-02,1.439501941204071045e-01,5.241940940041733832e+00,-5.530059719023400433e+00,1.407387009418291335e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580233679874956387e-01,-1.692901209590477185e+00,0.000000000000000000e+00,1.310644492541649386e+00,0.000000000000000000e+00,2.683180065369326628e-01,-1.952111567096766809e+00,0.000000000000000000e+00,5.679598865652925044e-01,0.000000000000000000e+00,1.907912835212960678e-01,-1.735393863873164300e+00,0.000000000000000000e+00,5.547197109879874466e-01,0.000000000000000000e+00,-1.164143374395625596e-01,-1.638537511879041064e+00,0.000000000000000000e+00,1.243341785404032063e+00,0.000000000000000000e+00
2.650000000000000133e-01,2.074957191944122314e-01,7.933926768600940704e-03,5.318880081176757812e-02,4.914120529640484847e+00,-5.096303839596653340e+00,1.400735423378477762e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.649350334936993401e-01,-1.682041566013367184e+00,0.000000000000000000e+00,1.318472541783640262e+00,0.000000000000000000e+00,2.740620272545690184e-01,-1.908703656782627656e+00,0.000000000000000000e+00,5.489557179190552860e-01,0.000000000000000000e+00,1.967353325066476810e-01,-1.645549266915496966e+00,0.000000000000000000e+00,5.499226231445607516e-01,0.000000000000000000e+00,-1.223624029941707964e-01,-1.623119376114610990e+00,0.000000000000000000e+00,1.247904667065441009e+00,0.000000000000000000e+00
2.700000000000000178e-01,1.826321482658386230e-01,-2.265865914523601532e-02,1.839720457792282104e-02,5.179385923423001969e+00,-5.368727677674705490e+00,1.307638495542529533e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.715613546226541219e-01,-1.669580077880607583e+00,0.000000000000000000e+00,1.325370423340406889e+00,0.000000000000000000e+00,2.813062232994520406e-01,-1.851364765501432919e+00,0.000000000000000000e+00,5.307703452237652053e-01,0.000000000000000000e+00,1.911157882609706427e-01,-1.663021227559405402e+00,0.000000000000000000e+00,5.720629823652472190e-01,0.000000000000000000e+00,-1.285221108114217026e-01,-1.606461568419355057e+00,0.000000000000000000e+00,1.251503280076295743e+00,0.000000000000000000e+00
2.750000000000000222e-01,1.591583639383316040e-01,-5.093548074364662170e-02,-1.246518362313508987e-02,4.936403304776735723e+00,-4.809424757514029203e+00,1.116564480781256918e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.774746164581161578e-01,-1.655512320594264120e+00,0.000000000000000000e+00,1.331572197918751810e+00,0.000000000000000000e+00,2.902570521809796356e-01,-1.779209496011864955e+00,0.000000000000000000e+00,5.129047116685097052e-01,0.000000000000000000e+00,1.856917399068483132e-01,-1.677195355795766840e+00,0.000000000000000000e+00,5.937789182645369923e-01,0.000000000000000000e+00,-1.342433491753517172e-01,-1.588951233623904669e+00,0.000000000000000000e+00,1.254823722761683191e+00,0.000000000000000000e+00
